_time,NodeName,CellName,ConnEstabAtt,ConnEstabSucc,ConnEstabTimeAvg,IntraFreqOutSucc,IntraFreqOutAtt,InterFreqMeasGapOutAtt,InterFreqNoMeasGapOutAtt,IntraFreqOutPrepSucc,InterFreqMeasGapOutPrepSucc,ConnReEstabAtt,ConnReEstabSucc,EutranIpThroughput,ULIpThruAvg,TotPrbDLAvg,TotPrbULAvg,PdcpSduDelayAvg,PdcpSduDropRateDL,PdcpSduLossRateUl,DLReceivedCQI1,DLReceivedCQI2,DLReceivedCQI3,DLReceivedCQI4,DLReceivedCQI5,DLReceivedCQI6,DLReceivedCQI7,DLReceivedCQI8,DLReceivedCQI9,DLReceivedCQI10,DLReceivedCQI11,DLReceivedCQI12,DLReceivedCQI13,DLReceivedCQI14,DLReceivedCQI15,DLReceivedCQI1_256QAM,DLReceivedCQI15_256QAM,InterferencePowerAvg,PucchInterferencePowerAvg,RssiPathAvg,DLReceivedRI1,DLReceivedRI4,EnbQciDLThru,EnbQciULThru,DLTransmittedMCS0,DLTransmittedMCS1,DLTransmittedMCS2,DLTransmittedMCS3,DLTransmittedMCS4,DLTransmittedMCS5,DLTransmittedMCS6,DLTransmittedMCS7,DLTransmittedMCS8,DLTransmittedMCS9,DLTransmittedMCS10,DLTransmittedMCS11,DLTransmittedMCS12,DLTransmittedMCS13,DLTransmittedMCS14,DLTransmittedMCS15,DLTransmittedMCS16,DLTransmittedMCS17,DLTransmittedMCS18,DLTransmittedMCS19,DLTransmittedMCS20,DLTransmittedMCS21,DLTransmittedMCS22,DLTransmittedMCS23,DLTransmittedMCS24,DLTransmittedMCS25,DLTransmittedMCS26,DLTransmittedMCS27,DLTransmittedMCS28,DLTransmittedMcs0_256QAM,DLTransmittedMcs27_256QAM,ULReceivedMCS0,ULReceivedMCS1,ULReceivedMCS2,ULReceivedMCS3,ULReceivedMCS4,ULReceivedMCS5,ULReceivedMCS6,ULReceivedMCS7,ULReceivedMCS8,ULReceivedMCS9,ULReceivedMCS10,ULReceivedMCS11,ULReceivedMCS12,ULReceivedMCS13,ULReceivedMCS14,ULReceivedMCS15,ULReceivedMCS16,ULReceivedMCS17,ULReceivedMCS18,ULReceivedMCS19,ULReceivedMCS20,ULReceivedMCS21,ULReceivedMCS22,ULReceivedMCS23,ULReceivedMCS24,ULReceivedMCS25,ULReceivedMCS26,ULReceivedMCS27,ULReceivedMCS28,DLResidualBlerRetrans0,DLResidualBlerRetrans0_256QAM,ULResidualBlerRetrans0,ConnNoMax,ConnNoAvg,RACHUsageAvg,RandomlySelectedPreamblesLow,RandomlySelectedPreamblesHigh,RruCceUsageDistUL2,RruCceUsageDistDL2,AttPaging,DiscardedNbr,UEActiveDLAvg,UEActiveULAvg,EstabInitAttNbr,EstabInitSuccNbr,EstabAddAttNbr,SCellAddAtt_RrcSig,SCellAddAtt_RrcResetup,SCellAddAtt_AddSbcRrcSig,SCellAddAtt_AddSbcRrcResetup,SCellAddAtt_EventA4,SCellAddSucc_RrcSig,SCellAddSucc_RrcResetup,SCellAddSucc_AddSbcRrcSig,SCellAddSucc_AddSbcRrcResetup,SCellAddSucc_EventA4,SCellAddAtt_HoIn,SCellAddAtt_AddSbcHoIn,SCellAddSucc_HoIn,SCellAddSucc_AddSbcHoIn,SCellActUEMax,SCellActUEAvg,UsageNbrMax,MlbHOSucc,LoadBinAvg,LoadBinCnt,InterFreqMeasGapOutSucc,InterFreqNoMeasGapOutSucc
2022-12-08T15:45:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,441,441,97.95,6,6,1,1,6,1,0,0,122227.77,3577.27,3.10,1.84,68.70,0.00,3517.90,23,28,36,51,48,95,170,380,930,832,987,1016,928,2255,10406,83,46705,-119.24,-118.55,-95.18,0,0,919.83,139.65,4949,13,11,12,19,29,13,1265,19,81,0,39,235,105,105,269,131,0,73,214,1506,123,104,905,769,124,326,416,31,5664,2455,295.00,472.00,2814.00,2230.00,1564.00,1438.00,1993.00,2724.00,3842.00,4633.00,14551.00,9.00,9425.00,9905.00,11075.00,9642.00,9536.00,11364.00,13151.00,13023.00,27929.00,0.00,12390.00,22195.00,1521.00,5790.00,2998.00,3810.00,473.00,4.48,2.69,5.70,26.00,14.51,0.57,523.00,36.00,191325.00,54819.00,54461,0,0.89,0.97,791,791,19,408,0,0,0,0,408,0,0,0,0,13,0,13,0,5.00,0.60,52.00,0,2.34,440.00,1,1
2022-12-08T16:00:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,662,662,140.21,23,23,36,4,23,36,20,19,29312.91,1841.07,13.79,7.31,73.66,0.00,16204.03,2049,1685,949,287,368,855,2376,1050,1563,2011,2558,928,1147,1243,4398,1198,33745,-118.26,-118.03,-93.97,0,0,3636.67,346.15,8743,47,12,114,141,94,260,3277,413,347,0,126,348,364,435,698,345,0,212,415,229,148,98,118,170,85,80,79,0,25268,15875,1001.00,19181.00,11283.00,123891.00,11427.00,12912.00,15925.00,13850.00,15064.00,16991.00,35387.00,0.00,20891.00,19305.00,17100.00,17004.00,18309.00,22435.00,23628.00,27093.00,62844.00,0.00,27704.00,44868.00,8950.00,19424.00,15070.00,13348.00,3924.00,8.05,8.74,11.34,39.00,25.78,0.83,730.00,20.00,225057.00,86251.00,56763,0,1.55,1.45,1219,1219,18,592,14,0,0,0,592,14,0,0,0,42,0,42,0,7.00,1.34,79.00,0,122.51,439.00,36,3
2022-12-08T16:00:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,723,723,98.55,37,37,22,0,37,22,20,17,21341.55,1457.32,9.03,6.38,265.31,0.00,1385.52,1275,768,1178,1252,674,338,481,728,1115,6497,2717,4041,6093,5512,45033,8462,36342,-117.92,-116.77,-93.01,0,0,1675.40,327.20,10411,414,167,400,307,306,376,21268,303,156,0,183,482,138,366,476,660,0,66,415,3053,274,244,227,672,293,1170,334,79,10915,7524,5429.00,3876.00,5426.00,66085.00,3581.00,3372.00,3788.00,6198.00,9381.00,9855.00,30251.00,0.00,17942.00,19384.00,21239.00,23037.00,25365.00,27711.00,31282.00,32037.00,85426.00,0.00,38156.00,137895.00,29345.00,21897.00,13694.00,13627.00,2794.00,2.89,5.00,7.73,45.00,29.06,0.81,755.00,8.00,193879.00,81779.00,56751,0,2.44,2.50,1163,1163,29,541,17,0,0,0,541,17,0,0,0,22,0,22,0,5.00,0.82,84.00,0,77.03,439.00,22,0
2022-12-08T16:00:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,271,271,106.27,12,12,0,0,12,0,0,0,34868.98,4626.22,2.96,2.44,55.78,0.00,1531.12,35,14,14,16,20,42,72,71,164,185,300,444,372,444,11666,36,56079,-120.04,-119.92,-96.93,0,0,320.42,104.10,3253,0,5,6,4,6,3,298,3,60,0,58,476,249,29,164,132,0,164,302,2943,526,156,44,36,41,53,139,10,3762,4340,373.00,1672.00,2338.00,3221.00,1874.00,2270.00,2677.00,2571.00,2134.00,4089.00,16799.00,658.00,11398.00,9570.00,8541.00,8558.00,9420.00,11347.00,12858.00,12719.00,28432.00,791.00,13644.00,23738.00,555.00,9518.00,4649.00,8461.00,4555.00,3.70,1.89,6.59,22.00,10.76,0.26,277.00,15.00,36989.00,15252.00,56755,0,1.19,1.49,500,500,14,248,0,0,0,0,248,0,0,0,0,3,0,3,0,5.00,0.36,46.00,0,4.57,439.00,0,0
2022-12-08T16:00:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,753,753,98.93,107,107,2,0,107,2,7,6,58792.58,896.60,9.39,10.84,53.25,0.00,5571.64,467,593,922,842,830,717,633,1067,1530,1711,1347,1285,1774,1090,3695,2928,97822,-116.15,-115.83,-90.70,0,0,3910.74,538.40,11106,34,16,44,42,96,31,609,37,370,0,60,43,63,23,27,31,0,11,92,42,59,47,63,169,73,115,233,12,17992,17500,11649.00,42273.00,31767.00,92760.00,41263.00,43534.00,48478.00,47376.00,44658.00,46704.00,110053.00,0.00,58988.00,53446.00,57897.00,52057.00,49271.00,54793.00,53432.00,45704.00,68726.00,0.00,26920.00,35127.00,39239.00,12817.00,9226.00,7783.00,9762.00,14.59,4.75,8.20,49.00,32.86,1.27,929.00,111.00,725527.00,170845.00,56736,0,4.06,3.92,1418,1417,15,716,6,0,0,0,716,6,0,0,0,100,0,100,0,8.00,1.36,103.00,0,21.64,439.00,2,0
2022-12-08T16:00:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,1358,1358,134.80,73,73,32,2,73,32,30,26,25672.13,564.23,29.21,16.61,134.00,0.00,2669.61,7974,1331,2337,5484,8056,8546,7410,4057,2351,3859,3489,1395,3020,1061,10204,5585,35679,-119.01,-116.71,-91.90,0,0,7464.15,825.17,22508,4716,2845,11518,4768,2541,3566,9756,2408,787,0,172,107,863,357,589,159,0,131,559,804,387,101,165,214,46,200,15,9,33411,2154,13743.00,112285.00,47995.00,287220.00,68782.00,74007.00,86840.00,81841.00,76300.00,69303.00,152693.00,0.00,90448.00,83041.00,82085.00,74455.00,69533.00,73625.00,81077.00,79871.00,150177.00,164.00,74921.00,99305.00,203890.00,12963.00,4903.00,3459.00,3012.00,5.72,7.02,8.90,84.00,56.74,1.84,1485.00,46.00,952225.00,261347.00,56724,0,6.44,5.13,2344,2344,112,1239,25,0,0,0,1239,25,0,0,0,77,0,77,0,11.00,3.12,172.00,0,179.41,439.00,32,2
2022-12-08T16:00:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,497,497,101.22,18,18,2,4,18,2,0,0,121599.81,2305.69,3.24,2.73,62.35,0.00,4212.92,11,23,35,42,51,87,173,332,620,850,834,1289,1325,2696,14240,70,75287,-119.22,-118.37,-94.60,0,0,1172.59,179.20,6072,15,6,2,10,35,17,1606,40,91,0,79,253,170,181,187,39,0,74,175,1551,149,129,164,571,175,280,654,609,6076,6552,4956.00,2874.00,5165.00,7266.00,5935.00,4515.00,4296.00,5851.00,7311.00,10330.00,29102.00,1378.00,15626.00,12461.00,13084.00,12180.00,12194.00,15770.00,18377.00,18631.00,44642.00,1394.00,20713.00,32717.00,5402.00,12714.00,9357.00,15370.00,2777.00,4.08,2.28,6.04,35.00,18.63,0.60,537.00,45.00,306452.00,84839.00,56728,0,1.59,1.55,899,899,12,453,0,0,0,0,453,0,0,0,0,14,0,14,0,8.00,0.72,71.00,0,3.03,439.00,2,4
2022-12-08T16:15:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,507,507,102.57,10,10,20,2,10,20,10,9,30093.72,2770.00,8.62,6.57,60.90,0.00,3878.50,1399,466,320,173,338,400,1656,274,361,410,1917,1271,1352,1099,2581,654,30442,-117.94,-117.44,-94.05,0,0,2140.56,338.75,6623,118,26,86,14,17,15,489,15,260,0,3,10,7,23,12,45,0,38,159,120,85,101,142,176,46,87,85,0,7301,4270,1392.00,12013.00,8667.00,51229.00,9453.00,10902.00,12995.00,13480.00,13900.00,17148.00,37068.00,0.00,19699.00,20136.00,19040.00,17059.00,17313.00,20297.00,23423.00,22400.00,43690.00,0.00,15482.00,20646.00,5779.00,9927.00,6946.00,7918.00,4418.00,12.42,5.79,8.93,34.00,20.18,0.61,597.00,5.00,180560.00,53105.00,54992,0,1.59,1.46,898,898,17,430,9,0,0,0,430,9,0,0,0,14,0,14,0,7.00,0.79,70.00,0,20.20,439.00,20,2
2022-12-08T16:15:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,609,609,100.66,12,12,8,0,12,8,2,2,52802.07,1855.20,5.47,4.71,70.62,0.00,708.98,773,473,425,174,407,1024,1596,1595,1557,6300,4900,5764,7942,4870,35342,5102,23725,-118.00,-117.18,-93.61,0,0,751.54,230.23,8179,378,210,834,819,389,804,20761,154,205,0,144,771,327,725,459,947,0,140,500,849,217,200,214,514,176,899,584,642,8053,4635,176.00,1065.00,4206.00,27614.00,2353.00,2548.00,3086.00,3234.00,4263.00,5176.00,16296.00,0.00,12453.00,10864.00,13811.00,15653.00,15260.00,16380.00,17825.00,19511.00,61494.00,26.00,27032.00,155101.00,33665.00,41811.00,14441.00,4435.00,474.00,1.82,4.01,6.00,34.00,24.15,0.64,621.00,5.00,194943.00,53904.00,55010,0,2.34,2.25,990,990,19,487,2,0,0,0,487,2,0,0,0,9,0,9,0,6.00,0.79,68.00,0,41.50,439.00,8,0
2022-12-08T16:15:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,210,210,105.27,12,12,0,1,12,0,1,1,55525.22,10021.16,3.68,3.25,49.66,0.00,1247.88,9,15,18,13,21,23,39,60,130,304,677,530,670,1126,29062,31,46250,-120.03,-119.87,-96.35,0,0,972.88,171.11,2569,5,3,7,3,6,10,1197,7,45,0,904,1397,1023,18,360,214,0,533,154,7671,3690,785,174,90,98,51,30,0,3657,15076,642.00,820.00,1579.00,1998.00,1368.00,1730.00,1905.00,2715.00,4060.00,5589.00,9824.00,0.00,5584.00,6087.00,7064.00,7259.00,6540.00,8258.00,10900.00,12910.00,33710.00,0.00,25245.00,45278.00,6781.00,16931.00,12967.00,27846.00,27503.00,0.98,2.37,6.42,19.00,9.24,0.27,213.00,79.00,40652.00,23046.00,55013,0,1.63,1.42,378,378,9,193,0,0,0,0,193,0,0,0,0,8,0,8,0,5.00,0.38,36.00,0,5.18,439.00,0,1
2022-12-08T16:15:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,878,878,101.47,65,65,4,0,65,4,3,3,60105.10,2764.16,5.75,8.60,65.72,0.00,1908.07,373,799,1161,369,472,518,467,627,1169,1026,801,888,1509,931,4399,1690,102315,-116.35,-116.73,-91.92,0,0,2310.25,562.46,9249,20,22,8,5,17,197,1169,178,137,0,29,273,23,7,14,29,0,27,142,318,95,82,122,325,129,188,607,2041,14412,16989,16307.00,30171.00,18001.00,43328.00,18252.00,23144.00,25310.00,28117.00,29047.00,27782.00,67462.00,0.00,36743.00,37062.00,37264.00,34964.00,35749.00,36915.00,35482.00,33307.00,61241.00,0.00,21554.00,25223.00,16632.00,8666.00,4329.00,3065.00,1812.00,15.95,3.41,7.92,48.00,31.49,1.08,890.00,44.00,524721.00,142393.00,54981,0,2.71,2.68,1665,1663,17,828,3,0,0,0,828,3,0,0,0,62,0,62,0,8.00,1.24,98.00,0,74.09,439.00,4,0
2022-12-08T16:15:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,1075,1075,133.54,61,61,22,0,61,22,23,21,33141.91,1773.79,20.07,19.12,83.19,0.00,5684.79,4825,1576,1655,2307,4874,8025,9729,5680,2925,2973,1763,875,1774,909,7818,4271,24441,-119.09,-116.76,-91.79,0,0,5823.30,1578.66,18568,4543,1736,10194,2844,1812,1679,5420,2150,1131,0,275,1494,359,1087,2098,980,0,369,162,43,42,25,69,193,19,133,3,2,35262,712,7953.00,63146.00,31310.00,136818.00,39966.00,45530.00,71953.00,63053.00,64014.00,67079.00,157557.00,271.00,97197.00,87176.00,91070.00,82885.00,73768.00,75007.00,82390.00,71155.00,133761.00,0.00,56161.00,73369.00,270701.00,19279.00,12639.00,11721.00,1609.00,6.50,6.61,8.12,66.00,49.21,1.64,1220.00,76.00,695897.00,193264.00,54999,0,5.54,4.39,1864,1864,56,956,17,0,0,0,956,17,0,0,0,63,0,63,0,9.00,2.00,139.00,0,178.68,439.00,21,0
2022-12-08T16:15:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,355,355,90.91,4,4,3,2,4,3,0,0,100622.79,1605.49,2.74,1.26,71.56,0.00,1797.69,16,24,24,23,33,85,139,155,335,500,983,1256,1207,1320,9825,55,41361,-119.18,-118.56,-95.38,0,0,647.68,66.47,3826,1,0,1,7,39,0,1209,12,22,0,2,143,37,8,95,24,0,26,63,1080,172,62,114,274,271,475,209,3055,3742,2652,1549.00,1400.00,3424.00,5017.00,1783.00,1905.00,1623.00,2821.00,5287.00,7737.00,22236.00,66.00,10264.00,6400.00,6195.00,6224.00,6756.00,7678.00,8773.00,8905.00,20661.00,357.00,5796.00,9130.00,1016.00,2631.00,1507.00,2018.00,548.00,4.03,3.07,6.19,23.00,12.92,0.39,373.00,28.00,130956.00,35824.00,55002,0,0.66,1.10,637,637,10,335,0,0,0,0,335,0,0,0,0,9,0,9,0,5.00,0.45,45.00,0,2.05,439.00,3,1
2022-12-08T16:30:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,511,511,102.24,17,17,26,0,17,26,12,12,27716.07,1491.89,7.65,6.94,115.37,0.00,2484.76,1372,649,667,460,229,363,1367,341,328,728,4324,3640,5438,3430,7989,736,20157,-118.03,-118.24,-93.65,0,0,1256.41,287.22,6659,111,18,199,210,476,454,2374,240,465,0,85,1512,354,2292,456,114,0,97,713,5854,870,847,1077,1259,417,416,292,407,11873,2441,1579.00,5554.00,5832.00,68948.00,5507.00,5500.00,18120.00,13324.00,17414.00,17273.00,32620.00,0.00,17728.00,16951.00,16957.00,16600.00,16301.00,19808.00,22456.00,25319.00,47046.00,0.00,16108.00,23463.00,96304.00,4956.00,3250.00,3260.00,990.00,5.93,5.83,8.54,33.00,20.96,0.59,540.00,2.00,143100.00,71141.00,56878,0,2.91,3.21,910,910,17,424,12,0,0,0,424,12,0,0,0,27,0,27,0,4.00,0.75,65.00,0,42.03,440.00,26,0
2022-12-08T16:30:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,472,472,95.04,18,18,11,0,18,11,8,8,43312.24,1772.84,12.34,5.13,91.24,0.00,1203.86,3191,6526,2694,916,696,570,539,748,1118,6075,3995,5688,8227,7224,46417,2980,25154,-117.91,-116.98,-93.28,0,0,2573.22,260.94,6709,1344,70,416,534,134,269,22205,81,61,0,122,1068,541,825,1121,1019,0,341,526,12912,512,369,340,449,245,927,99,80,5401,2751,291.00,3975.00,5201.00,13230.00,5911.00,5973.00,5379.00,5437.00,6360.00,8494.00,18975.00,341.00,13624.00,12612.00,12207.00,11124.00,11361.00,14036.00,18722.00,19666.00,60718.00,156.00,27746.00,186823.00,17679.00,48012.00,22129.00,6605.00,793.00,1.17,6.95,6.10,33.00,22.43,0.51,499.00,3.00,218546.00,118395.00,56875,0,1.74,1.53,733,733,12,373,8,0,0,0,373,8,0,0,0,14,0,14,0,6.00,1.05,61.00,0,75.33,440.00,11,0
2022-12-08T16:30:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,192,192,99.97,5,5,0,1,5,0,0,0,48593.05,7872.86,2.58,1.46,53.51,0.00,913.42,44,16,11,23,34,14,31,42,91,193,199,229,297,439,11826,19,32749,-119.96,-119.87,-97.36,0,0,228.48,69.97,2456,13,6,4,7,15,2,470,9,37,0,19,401,125,25,60,8,0,69,255,4282,202,99,419,136,76,79,141,0,1699,1640,159.00,118.00,1003.00,586.00,408.00,732.00,1317.00,2577.00,4295.00,4388.00,7840.00,13.00,4890.00,4146.00,3946.00,4071.00,3692.00,4398.00,5006.00,5583.00,17592.00,115.00,7143.00,14812.00,546.00,6031.00,4353.00,16672.00,11875.00,3.49,1.67,5.28,16.00,7.42,0.17,193.00,4.00,22650.00,11270.00,56864,0,0.90,1.14,351,351,13,175,0,0,0,0,175,0,0,0,0,2,0,2,0,3.00,0.26,35.00,0,3.73,440.00,0,1
2022-12-08T16:30:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,737,737,102.49,54,54,1,0,54,1,1,1,66269.22,1258.52,15.05,5.45,81.94,0.00,1608.34,866,499,694,487,437,587,864,861,1278,1414,1098,1159,1603,811,3083,1375,89249,-118.35,-117.44,-92.92,0,0,5365.04,368.93,8247,17,9,9,8,15,11,251,32,163,0,64,277,25,4,2,4,0,4,22,12,9,35,31,49,24,28,31,0,12481,31756,2816.00,12313.00,10628.00,25209.00,8880.00,8954.00,11773.00,13254.00,14127.00,16800.00,51685.00,80.00,32601.00,33439.00,36280.00,37777.00,43067.00,47538.00,51294.00,50758.00,96049.00,209.00,45017.00,75786.00,9945.00,37805.00,23279.00,21301.00,6034.00,12.19,4.54,7.70,42.00,30.69,1.12,878.00,125.00,696891.00,299882.00,56868,0,2.74,2.24,1342,1342,20,693,1,0,0,0,693,1,0,0,0,51,0,51,0,6.00,1.16,87.00,0,18.31,440.00,1,0
2022-12-08T16:30:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,946,946,130.62,53,53,13,5,53,13,8,7,30419.51,684.68,15.65,11.54,65.94,0.00,3439.10,4522,1606,1728,4321,8534,5753,9304,7584,3776,2807,2200,2501,2970,3447,21400,5205,13727,-118.80,-117.46,-92.28,0,0,3228.97,464.68,26692,12699,3535,11066,3664,2934,2819,9137,1770,1213,0,926,4327,2077,878,1375,642,0,722,242,10740,130,672,96,239,39,171,27,5,27615,837,10643.00,102146.00,33117.00,136940.00,32761.00,34199.00,40333.00,37738.00,36029.00,39607.00,99539.00,0.00,54898.00,50195.00,46757.00,44417.00,42431.00,53560.00,56502.00,45326.00,80136.00,86.00,29816.00,36981.00,219829.00,6101.00,4019.00,5438.00,997.00,5.99,8.00,8.99,52.00,39.73,1.23,978.00,13.00,372123.00,108150.00,56865,0,4.64,3.79,1589,1589,52,814,7,0,0,0,814,7,0,0,0,58,0,58,0,9.00,1.55,106.00,0,45.81,440.00,12,5
2022-12-08T16:30:00.000-05:00,LTSQC0210079,LTSQC0210079-045-1900-1-6,313,313,95.12,5,5,1,1,5,1,0,0,100921.90,15139.66,2.26,2.13,61.74,0.00,2212.95,8,16,24,31,44,43,83,164,624,539,604,479,557,1730,5409,24,33204,-119.25,-118.57,-95.10,0,0,405.18,249.74,2981,9,11,6,9,64,6,699,6,79,0,11,32,36,400,511,30,0,256,225,183,152,43,99,139,97,69,112,5,4215,2209,947.00,910.00,2166.00,1362.00,1437.00,1697.00,2096.00,3986.00,5250.00,8287.00,22749.00,0.00,11228.00,8405.00,8444.00,8568.00,8806.00,10368.00,11427.00,10454.00,22495.00,0.00,8875.00,18241.00,8045.00,11520.00,7543.00,7454.00,1498.00,4.94,2.31,5.98,19.00,11.98,0.30,320.00,1.00,167907.00,41895.00,56854,0,1.14,1.33,556,556,13,290,0,0,0,0,290,0,0,0,0,3,0,3,0,3.00,0.37,38.00,0,2.23,440.00,1,1
2022-12-08T16:45:00.000-05:00,LTSQC0210079,LTSQC0210079-003-2100-1-4,539,539,120.34,10,10,23,2,10,23,14,14,25719.67,645.28,4.10,3.42,155.84,0.00,2315.97,426,192,255,215,184,679,2874,982,1371,1808,5118,2664,3068,3020,7136,629,13424,-117.89,-118.18,-94.60,0,0,440.36,117.32,6256,73,66,186,123,60,191,1077,364,288,0,110,1968,212,2032,458,131,0,64,212,6048,204,80,119,305,44,113,202,2066,5838,389,1734.00,8215.00,7142.00,36630.00,5252.00,4738.00,5203.00,5905.00,6470.00,7462.00,16636.00,0.00,12322.00,14639.00,17452.00,19142.00,17778.00,22591.00,25341.00,16460.00,29749.00,0.00,9531.00,14215.00,24943.00,4114.00,1544.00,751.00,69.00,4.41,4.06,7.55,30.00,18.71,0.62,569.00,21.00,130485.00,34828.00,54846,0,1.69,2.57,910,910,7,416,14,0,0,0,416,14,0,0,0,16,0,16,0,5.00,0.57,62.00,0,40.74,439.00,23,2
2022-12-08T16:45:00.000-05:00,LTSQC0210079,LTSQC0210079-004-2100-1-5,352,352,95.87,11,11,8,0,11,8,1,1,36552.60,3891.27,19.09,5.09,122.17,0.00,1747.82,5119,8879,1243,175,153,210,413,477,642,5096,1614,3370,6820,4835,46421,3345,20182,-118.04,-117.26,-93.64,0,0,3091.99,319.43,6403,82,34,84,51,49,51,23583,110,81,0,130,382,146,1016,760,972,0,179,724,2106,719,617,714,1264,555,1455,1658,1263,5045,413,109.00,2654.00,3646.00,7314.00,2494.00,2478.00,3166.00,3845.00,3964.00,6291.00,15636.00,0.00,9725.00,8993.00,10194.00,9939.00,11325.00,13281.00,14141.00,16855.00,61769.00,0.00,33602.00,193636.00,9953.00,34512.00,16298.00,12753.00,1266.00,6.17,8.23,6.03,27.00,17.73,0.33,353.00,3.00,186375.00,139039.00,54838,0,1.68,1.63,574,574,11,280,1,0,0,0,280,1,0,0,0,8,0,8,0,5.00,0.83,55.00,0,43.95,439.00,8,0
2022-12-08T16:45:00.000-05:00,LTSQC0210079,LTSQC0210079-005-2100-1-6,152,152,220.38,6,6,0,2,6,0,1,0,51483.51,7827.38,2.74,1.30,48.73,0.00,1735.73,6,5,5,9,14,9,19,86,124,281,168,209,168,99,8647,11,26583,-119.99,-119.90,-97.57,0,0,375.98,60.46,1839,2,1,3,1,7,19,489,42,34,0,33,292,83,3,42,7,0,195,68,3078,92,106,97,108,55,77,149,27,1897,4499,117.00,1073.00,1002.00,354.00,274.00,399.00,692.00,700.00,728.00,926.00,2597.00,0.00,2579.00,3129.00,3524.00,3562.00,2921.00,3539.00,4825.00,5176.00,13683.00,0.00,5717.00,11029.00,784.00,6907.00,5558.00,13874.00,12385.00,2.42,2.30,7.41,13.00,6.37,0.15,164.00,19.00,27080.00,11793.00,54849,0,0.42,0.52,278,278,4,136,0,0,0,0,136,0,0,0,0,2,0,2,0,3.00,0.24,26.00,0,3.90,439.00,0,2
2022-12-08T16:45:00.000-05:00,LTSQC0210079,LTSQC0210079-043-1900-1-4,678,678,109.15,43,43,0,0,43,0,2,2,112389.38,878.58,7.71,6.13,70.67,0.00,2635.91,583,676,526,388,504,869,1128,1128,1058,1547,771,809,1076,523,2493,438,70407,-118.59,-117.67,-93.17,0,0,2442.94,433.76,6890,45,12,119,5,48,7,296,7,165,0,18,12,69,53,72,32,0,32,51,14,15,15,25,27,15,17,32,0,10115,26340,3558.00,47010.00,14569.00,30245.00,12835.00,14853.00,15229.00,17317.00,18500.00,18798.00,47562.00,22.00,30962.00,27973.00,29276.00,32168.00,36290.00,41500.00,46109.00,45182.00,96290.00,120.00,51693.00,81275.00,33111.00,34656.00,21011.00,26475.00,8955.00,10.79,3.29,8.94,41.00,29.21,0.77,671.00,19.00,675237.00,177597.00,54825,0,2.18,1.72,1251,1251,17,652,2,0,0,0,652,2,0,0,0,38,0,38,0,6.00,1.02,85.00,0,16.52,439.00,0,0
2022-12-08T16:45:00.000-05:00,LTSQC0210079,LTSQC0210079-044-1900-1-5,823,823,154.97,48,48,15,3,48,15,18,16,30040.46,2311.95,11.82,18.06,56.89,0.00,7446.19,3523,1073,1338,4213,6555,6313,8488,7325,3563,1870,1350,1226,727,1243,6831,9126,17627,-118.96,-117.21,-91.90,0,0,2502.88,1024.25,37654,5014,1303,7329,1760,1858,2418,8232,1416,763,0,391,696,93,105,85,33,0,24,17,55,23,14,67,209,16,150,0,7,19928,1126,7730.00,58955.00,30809.00,77244.00,40144.00,46408.00,57037.00,49290.00,42170.00,38438.00,84578.00,0.00,44034.00,42034.00,43614.00,42961.00,40085.00,50846.00,54795.00,46712.00,73849.00,0.00,31802.00,37448.00,362279.00,10072.00,4903.00,4620.00,2556.00,7.16,5.25,7.01,53.00,37.07,1.73,1219.00,140.00,382874.00,98651.00,54817,0,4.76,3.22,1396,1396,54,735,11,0,0,0,735,11,0,0,0,48,0,48,0,6.00,1.50,107.00,0,78.51,439.00,15,3
